;;;65-69 years;781;105;4;2;5;1;5;3;3;2;2;5;1;5;4;0;3;7;4;5;2;2;2;3;3;0;3;5;5;7;2;8;2;69;2;1;4;4;4;1;2;3;4;4;4;2;3;2;5;3;4;0;1;2;2;2;1;2;1;1;2;3;0;77;3;3;5;5;2;1;4;2;1;7;0;3;1;1;2;1;0;2;2;3;2;4;0;2;2;3;1;3;2;4;6;67;1;6;0;1;4;4;3;2;3;4;1;2;2;1;3;4;2;1;2;2;1;0;5;0;0;4;1;3;3;2;61;0;1;3;1;2;2;4;3;1;1;3;2;2;2;4;3;1;4;1;1;1;2;1;1;2;4;3;2;0;1;3;35;1;1;3;1;0;0;1;0;2;2;1;0;2;2;2;0;1;1;0;0;2;0;0;2;3;0;0;2;2;4;47;1;5;2;0;0;2;1;0;1;0;2;1;0;1;3;2;1;2;3;0;2;2;5;2;1;1;0;1;1;3;2;48;3;1;1;2;3;1;3;0;2;2;1;1;0;3;3;0;2;1;3;2;0;3;3;2;0;2;1;1;1;1;0;66;4;4;2;2;5;3;2;2;1;5;2;1;0;2;1;1;1;1;5;1;0;3;2;2;2;5;2;0;1;4;76;4;2;1;2;4;2;2;4;2;1;4;4;1;1;0;3;3;4;1;4;2;2;1;1;4;1;4;3;0;6;3;60;0;1;2;1;2;2;0;1;4;2;2;2;2;3;0;1;3;2;0;6;1;1;2;2;5;2;4;2;3;2;70;6;2;1;3;4;1;2;4;2;0;0;0;1;3;2;0;1;2;3;1;3;3;3;4;5;0;3;3;2;3;3;
;;;70-74 years;1144;159;5;3;5;6;5;8;6;6;4;7;6;3;6;4;3;5;6;4;6;7;5;6;5;2;7;5;6;5;5;3;5;102;6;4;3;4;3;5;8;4;3;4;3;2;1;3;5;3;3;2;7;3;5;3;5;8;1;1;1;2;0;90;3;2;5;0;3;4;2;2;2;0;4;5;6;4;2;6;4;4;1;2;3;3;1;3;1;4;1;3;4;3;3;86;2;1;1;8;1;7;5;3;4;2;2;4;3;1;4;3;1;4;2;5;1;2;1;4;1;3;2;1;6;2;88;2;2;3;3;4;1;2;0;8;2;3;3;3;5;3;1;4;3;1;3;3;0;2;6;3;2;3;2;4;4;3;76;0;5;3;3;3;3;2;3;3;2;1;2;3;4;3;2;4;1;7;1;4;5;2;4;2;2;1;0;0;1;91;4;1;2;2;7;4;3;5;5;2;2;3;2;4;4;0;1;3;2;5;5;3;4;1;2;1;4;1;4;1;4;73;2;0;4;2;2;0;1;0;4;3;4;3;4;4;4;3;2;2;1;0;2;3;2;3;3;3;3;3;4;1;1;77;6;2;3;3;2;4;1;1;5;5;1;3;0;1;2;2;4;3;1;6;3;3;3;3;1;1;1;2;4;1;93;2;1;4;0;4;3;1;1;1;4;6;5;2;3;5;1;4;3;1;2;3;8;5;5;4;3;2;4;3;2;1;97;4;6;2;0;2;2;3;4;2;3;3;2;8;1;1;6;2;4;6;3;1;4;4;3;5;4;3;2;4;3;112;3;2;4;2;7;4;4;7;1;4;2;3;6;4;3;1;0;5;2;4;7;5;1;3;2;2;4;5;4;4;7;
;;;75-79 years;1860;279;10;8;1;6;7;6;2;9;8;10;6;12;12;5;18;9;11;8;11;10;9;10;7;12;9;12;8;11;7;11;14;192;10;11;8;6;9;6;7;7;8;7;3;5;12;3;4;7;10;4;6;8;6;6;5;9;6;12;7;0;0;148;6;8;4;6;7;7;2;2;2;3;6;6;3;5;7;4;5;7;5;4;4;3;7;4;4;4;6;4;4;3;6;132;6;1;4;3;2;5;5;5;7;3;4;6;5;4;5;9;3;6;3;4;5;4;3;3;6;7;3;3;4;4;130;8;1;4;6;4;7;3;0;6;4;4;4;3;5;3;1;3;5;6;7;12;2;6;2;3;3;4;5;2;2;5;101;1;3;3;2;2;5;4;2;3;2;1;3;4;1;2;6;4;0;5;4;3;4;1;4;3;4;4;10;4;7;135;1;5;5;5;3;4;3;6;4;0;3;5;2;2;4;6;6;8;7;4;5;4;6;4;5;1;7;6;7;4;3;140;2;5;4;4;1;2;3;5;2;3;5;3;6;4;2;3;8;11;13;5;2;3;4;4;3;8;7;5;2;5;6;137;4;2;2;3;3;5;7;4;9;4;3;3;4;3;9;5;4;5;4;3;6;4;4;5;3;5;7;6;4;7;145;6;2;4;4;5;2;4;4;3;3;6;7;5;3;7;10;4;7;5;8;3;3;2;2;6;12;3;3;5;3;4;154;4;5;7;3;3;4;3;2;7;7;0;11;9;5;4;1;7;6;9;4;6;2;8;4;5;6;3;7;6;6;167;4;6;9;4;1;6;4;4;2;6;4;9;7;5;7;5;4;3;5;4;1;7;7;7;3;4;5;7;9;8;10;
;;;80-84 years;3127;475;11;11;11;20;11;22;16;15;16;9;15;12;10;19;22;12;20;13;11;15;23;26;15;11;11;15;16;15;15;20;17;286;14;10;21;10;10;7;10;16;9;10;16;9;11;8;7;8;9;13;11;11;3;12;9;11;6;9;7;9;0;251;11;10;6;7;6;11;7;8;9;3;4;8;13;9;9;12;8;15;5;12;6;7;11;3;4;6;8;2;14;7;10;235;5;6;10;5;11;11;7;5;12;7;6;7;7;14;7;9;9;10;12;4;4;4;8;9;2;9;8;4;11;12;206;12;6;5;12;6;11;5;6;8;6;4;7;4;9;7;10;2;9;5;9;3;2;8;9;4;7;9;8;6;4;3;202;9;6;6;2;9;8;10;11;6;7;9;9;4;5;5;9;9;7;5;5;6;7;8;5;6;6;10;3;7;3;192;8;4;8;3;4;5;7;11;8;7;8;5;6;3;4;7;9;10;6;8;4;1;6;10;5;3;5;8;12;3;4;246;3;12;5;11;14;6;5;6;4;8;13;7;8;11;9;6;6;9;8;3;8;9;8;9;8;10;10;8;10;10;2;214;3;6;9;8;7;5;6;14;8;4;5;10;4;7;5;8;4;4;9;3;8;7;9;6;9;5;12;9;8;12;248;10;7;6;8;11;8;11;3;6;8;6;9;4;5;6;4;12;12;6;11;7;11;7;7;6;5;12;8;11;8;13;267;6;5;9;8;7;8;6;5;13;13;11;10;14;13;9;12;8;7;13;9;6;9;11;13;6;3;9;6;9;9;305;6;9;11;20;9;11;16;6;12;11;9;7;10;10;14;6;9;11;7;10;9;10;7;7;7;9;7;10;9;10;16;
;;;85 or more years;9819;1451;35;21;32;31;36;40;45;52;62;48;46;55;47;54;55;61;39;59;57;59;45;61;55;49;47;38;43;52;46;34;47;901;52;47;33;35;41;35;33;31;48;27;46;32;27;38;21;30;31;26;35;24;42;21;17;30;33;18;27;21;0;716;31;24;21;30;26;21;20;21;21;28;15;23;26;25;20;35;27;22;19;22;13;25;26;22;18;33;12;25;18;29;18;660;19;29;20;28;19;26;27;27;24;23;20;25;14;14;19;25;22;24;18;16;23;20;22;21;30;25;23;19;20;18;705;25;23;28;23;19;20;22;24;31;23;11;15;30;18;23;27;23;14;32;31;22;25;23;17;22;17;17;25;26;23;26;667;30;20;16;23;14;22;20;26;21;19;25;26;30;29;26;20;22;20;24;18;22;23;17;23;28;22;27;20;18;16;713;21;21;22;18;24;17;29;21;16;26;20;23;14;25;23;27;38;28;19;30;19;26;29;27;21;18;31;20;22;25;13;723;18;17;28;18;29;29;22;22;16;22;22;24;24;29;18;31;18;25;33;19;19;27;22;19;28;28;25;17;30;23;21;670;20;22;21;27;27;25;19;28;28;15;15;19;21;18;31;22;22;19;16;24;21;28;21;27;32;21;23;25;13;20;727;21;26;17;15;25;19;27;27;17;26;20;19;27;21;20;25;21;27;22;25;33;22;19;15;20;26;26;26;33;28;32;854;27;27;33;23;23;29;32;29;22;37;25;34;31;29;32;40;26;26;29;20;28;28;22;29;37;27;20;22;32;35;1032;34;33;36;32;43;39;31;40;37;31;28;40;34;40;26;25;32;32;32;29;26;33;44;35;36;37;25;28;34;26;34;
;19: Centro;M;0-64 years;1755;233;7;5;5;8;9;6;6;7;5;12;4;8;11;12;10;11;4;6;8;9;5;4;10;9;4;9;3;11;5;11;9;133;6;7;2;4;3;3;12;6;6;3;4;4;4;9;3;4;5;5;1;5;8;8;1;2;3;5;6;4;0;128;1;4;4;3;6;5;3;4;5;7;4;5;5;4;3;4;6;5;5;3;5;3;0;4;2;4;4;4;5;7;4;145;3;7;5;5;3;4;5;5;4;9;7;2;6;7;5;5;4;2;6;3;7;4;2;9;6;3;3;7;4;3;123;1;3;5;6;5;6;5;6;1;0;5;2;1;7;6;6;3;0;3;6;3;3;4;4;5;4;2;3;6;4;8;128;3;8;1;3;6;5;4;3;4;3;3;2;7;7;4;2;7;3;6;4;9;3;4;2;3;3;5;3;7;4;133;2;4;11;3;2;2;6;2;6;4;3;6;5;4;4;3;5;6;3;4;3;3;5;3;2;3;6;3;8;5;7;146;6;4;5;3;5;5;3;5;2;5;5;8;6;2;6;6;5;4;4;6;3;8;8;3;4;1;7;4;6;3;4;140;6;5;4;6;6;7;0;3;6;9;2;3;8;5;1;5;4;1;9;3;9;7;3;3;0;5;3;4;7;6;126;5;2;2;4;7;6;3;5;2;5;5;7;2;2;4;1;3;4;3;7;6;2;5;8;3;5;2;4;5;5;2;151;2;3;6;7;5;3;6;4;6;2;5;5;10;0;4;6;4;5;5;4;4;4;7;5;6;6;8;9;3;7;169;2;5;7;4;6;4;6;6;8;7;4;5;5;5;5;7;8;5;2;10;3;8;6;3;5;4;6;7;5;3;8;
;;;65-69 years;882;146;5;3;1;5;7;8;2;2;3;6;4;5;7;5;6;4;3;8;6;2;6;7;6;1;4;6;3;3;6;8;4;74;2;5;2;6;2;4;5;1;1;0;2;6;2;3;2;3;1;0;3;2;3;2;3;2;1;3;5;3;0;67;5;2;2;4;3;1;3;1;2;5;3;0;2;4;4;1;1;0;3;1;2;1;1;2;2;2;2;1;2;3;2;60;2;0;2;2;1;4;1;4;2;1;2;3;2;2;4;4;1;0;1;2;0;2;3;2;2;3;1;2;3;2;64;2;4;0;2;0;2;3;1;3;4;2;2;3;2;1;1;1;2;2;2;1;2;2;3;3;1;1;5;1;3;3;64;1;1;1;1;2;3;0;3;7;0;3;5;2;1;1;1;0;3;3;1;3;0;4;4;4;0;5;1;2;2;52;2;3;3;1;4;1;2;2;1;3;1;2;2;4;1;0;0;1;1;3;0;1;2;2;0;3;3;1;1;1;1;64;1;1;4;2;3;1;4;2;3;3;3;2;4;0;2;2;1;1;1;4;3;6;1;1;2;1;1;1;2;0;2;76;3;4;4;1;3;3;3;1;2;2;1;0;4;2;5;3;0;3;2;3;3;3;3;3;5;1;3;2;1;3;71;1;1;3;1;0;2;1;2;3;1;1;4;1;9;3;5;2;1;3;6;1;2;3;1;3;2;1;2;2;1;3;61;2;3;3;2;1;2;2;4;1;1;1;2;2;0;2;3;0;1;2;2;3;1;2;3;4;1;3;2;2;4;83;2;3;2;1;0;3;4;4;3;5;3;3;2;2;3;3;1;2;2;5;1;4;4;4;4;1;2;3;0;5;2;
;;;70-74 years;1155;174;5;3;7;4;7;3;4;5;7;5;6;2;5;11;2;7;9;7;4;5;8;8;9;3;5;9;5;4;2;8;5;112;6;5;5;3;6;7;9;3;4;2;3;4;3;3;3;2;5;3;3;6;2;7;6;3;1;2;2;4;0;86;3;1;5;2;5;4;1;5;5;3;1;1;3;3;3;3;2;1;2;4;4;1;3;5;2;5;2;1;1;4;1;78;2;2;1;3;1;4;0;2;3;2;3;2;2;2;5;4;5;0;2;3;7;3;1;1;2;3;4;3;3;3;93;1;6;1;2;4;5;4;1;3;1;4;4;1;4;6;2;2;3;4;3;2;3;4;2;6;1;4;2;5;3;0;80;5;4;1;2;1;3;4;2;3;0;3;5;0;5;3;5;4;2;4;5;1;2;3;2;1;0;2;3;4;1;74;1;4;2;1;5;1;0;3;5;4;4;2;1;6;2;1;2;1;1;3;3;3;3;1;2;3;0;2;3;3;2;73;1;5;5;1;1;1;3;4;2;3;1;1;4;3;2;3;3;3;3;0;3;0;4;1;2;1;3;6;1;2;1;76;1;3;4;3;3;3;1;4;1;1;1;2;2;5;0;3;7;6;2;3;2;4;2;2;3;2;2;2;1;1;82;2;1;0;5;3;2;2;1;2;2;3;3;4;9;3;4;4;2;2;2;0;3;2;2;4;4;2;2;0;2;5;116;4;3;2;5;4;5;4;4;4;2;1;5;5;1;4;3;8;2;3;3;10;3;3;4;3;4;4;4;5;4;111;4;8;9;5;3;2;6;1;7;2;5;3;5;1;5;4;3;2;3;1;4;3;5;2;3;5;0;0;0;3;7;
;;;75-79 years;1496;240;7;9;3;7;6;1;9;11;10;8;5;8;6;6;9;11;11;10;10;17;2;10;8;9;5;10;6;6;7;4;9;154;8;10;5;5;5;9;8;3;4;6;3;5;5;2;4;4;6;9;2;1;3;8;12;5;7;9;2;4;0;103;4;4;5;2;3;2;1;4;4;3;3;1;1;2;5;2;4;5;1;3;4;4;1;2;5;4;4;7;6;3;4;119;4;5;11;3;4;3;5;4;5;5;3;5;1;5;0;3;2;7;4;5;1;7;1;3;3;3;7;3;3;4;113;8;2;2;2;3;2;6;4;6;5;3;0;3;1;1;3;3;3;6;4;3;5;3;4;3;2;6;7;2;4;7;100;8;1;5;5;5;1;2;1;4;4;4;4;5;5;5;3;1;2;2;4;1;1;2;3;2;4;4;3;3;6;114;5;1;8;4;4;4;5;4;4;2;5;6;6;5;3;3;1;3;2;4;5;2;4;4;5;2;1;1;3;3;5;110;2;4;3;3;2;4;4;1;2;4;5;6;7;4;2;0;5;2;6;6;1;2;3;4;3;5;4;8;5;2;1;71;2;3;4;2;1;1;1;3;1;4;3;3;2;2;2;3;5;1;1;5;4;1;2;2;5;2;3;2;0;1;104;1;4;2;2;5;2;2;3;3;1;7;2;3;7;2;1;5;6;5;1;2;1;2;4;4;4;2;3;6;5;7;129;4;3;3;4;4;4;4;4;1;4;7;2;7;1;9;2;5;3;8;6;9;3;1;4;6;4;4;7;4;2;139;3;5;2;5;2;5;7;3;9;2;7;7;4;4;2;7;3;8;5;9;2;1;4;8;1;8;3;1;5;3;4;
;;;80-84 years;2007;357;8;9;9;7;5;12;9;9;14;7;11;16;11;7;17;12;15;15;14;17;14;18;13;10;7;20;14;10;9;11;7;219;13;12;7;9;7;17;12;13;10;9;8;13;10;7;4;7;3;9;1;7;7;8;5;3;1;9;5;3;0;153;4;10;4;6;4;7;7;3;7;2;6;7;3;5;3;5;8;3;9;4;5;5;6;6;2;2;3;2;5;4;6;120;5;6;3;1;3;4;4;5;3;7;2;11;4;0;9;4;7;8;4;1;2;5;3;1;4;6;3;1;3;1;145;1;8;2;8;5;2;5;4;2;1;3;1;3;7;6;5;7;5;7;6;5;6;2;5;5;4;6;5;6;7;6;134;1;3;3;5;4;2;3;8;2;7;10;8;1;4;5;6;5;1;7;4;5;1;5;2;5;6;7;3;5;6;120;3;6;4;3;5;8;2;4;6;6;7;1;1;1;5;3;3;3;1;3;2;3;4;3;8;3;4;5;5;5;3;114;5;6;5;5;7;3;2;0;5;5;4;3;3;3;4;3;3;6;3;4;5;7;4;3;2;1;3;1;3;2;4;139;3;4;6;6;6;6;5;5;5;6;3;4;5;4;5;5;6;6;6;4;4;2;9;3;4;2;5;1;5;4;158;6;7;5;5;4;5;3;2;4;4;2;4;6;3;6;2;3;5;8;4;4;5;8;5;8;4;9;7;5;8;7;170;4;6;4;8;5;5;3;5;5;6;8;4;5;5;4;4;14;5;5;3;7;8;6;6;5;6;6;6;3;9;178;8;4;6;7;5;7;7;7;7;5;13;5;12;2;3;7;3;2;7;6;7;5;5;4;8;3;9;3;5;2;4;
;;;85 or more years;4306;773;14;12;22;15;18;21;24;16;19;23;31;18;24;20;26;21;24;25;34;31;25;31;33;33;35;34;31;23;30;33;27;457;23;22;14;22;17;21;17;19;16;17;19;15;17;13;17;13;17;14;23;16;14;21;13;8;9;14;10;16;0;286;10;6;10;12;9;8;11;13;10;10;4;6;14;8;10;4;12;10;8;14;7;6;10;12;15;12;9;7;7;6;6;295;5;11;8;8;9;13;10;9;10;8;11;6;11;8;10;8;7;11;6;13;8;10;13;7;12;8;18;7;13;17;258;8;6;12;14;8;7;12;11;10;11;12;6;8;9;6;10;5;8;4;4;7;7;8;8;8;6;8;9;12;7;7;277;13;19;9;5;6;5;12;7;11;12;10;4;8;12;12;15;11;5;10;6;9;5;7;12;8;7;12;6;8;11;288;8;7;15;10;7;9;11;8;5;10;15;8;8;8;11;14;8;9;12;10;9;10;11;5;9;7;6;6;9;11;12;333;6;7;11;14;15;8;6;12;4;11;11;8;4;13;9;8;13;8;11;15;16;10;17;13;13;11;13;14;17;7;8;301;11;9;17;12;8;9;8;10;7;9;18;7;10;9;12;12;7;5;13;7;6;13;8;9;9;9;12;10;13;12;294;11;13;8;9;8;14;9;7;9;7;9;11;9;2;19;11;9;9;10;7;10;9;5;10;9;12;7;9;10;7;15;381;17;12;13;12;13;10;12;18;10;14;9;10;12;9;5;14;16;9;12;12;12;11;7;13;13;17;11;15;21;22;363;13;14;12;14;12;12;15;7;6;8;11;9;15;6;10;12;14;16;11;12;8;13;12;8;13;20;10;13;17;11;9;
;;F;0-64 years;818;112;3;3;6;4;2;2;3;6;4;1;5;4;2;6;3;4;6;4;4;5;3;7;2;4;1;5;3;1;3;4;2;69;2;4;8;6;5;1;3;2;1;2;2;5;1;2;1;1;0;0;6;5;2;1;2;1;2;0;2;2;0;63;2;4;5;2;0;3;3;2;1;2;3;0;0;1;4;2;2;2;4;0;2;1;1;1;0;5;0;3;4;4;0;59;2;2;3;2;2;1;2;2;1;3;3;1;1;4;1;3;1;1;1;2;3;3;2;2;2;1;1;1;2;4;69;2;2;2;3;3;2;1;2;2;3;1;3;5;4;2;1;3;3;1;2;2;0;1;2;4;2;3;2;2;2;2;65;4;3;3;3;2;4;2;3;1;0;1;1;0;1;2;2;5;1;2;0;2;3;0;2;2;4;3;1;6;2;63;2;0;5;1;4;3;3;2;0;3;3;2;1;2;0;3;2;1;3;1;0;0;1;3;1;4;3;3;3;1;3;63;1;2;3;4;1;1;4;1;1;4;2;2;3;1;2;6;1;3;2;4;0;2;1;1;2;4;2;1;2;0;0;48;1;1;1;5;1;3;4;1;2;0;2;2;2;1;1;1;4;1;1;3;0;0;2;0;1;2;1;3;1;1;68;2;4;2;1;6;1;0;3;4;3;2;2;3;1;1;2;4;1;3;2;0;2;3;1;3;1;0;3;6;0;2;65;2;2;1;2;4;1;2;1;3;5;1;2;2;0;2;3;1;1;4;4;4;1;1;1;4;2;2;1;3;3;74;0;0;3;1;4;4;1;2;3;1;0;2;6;2;2;2;2;4;0;5;2;5;1;3;2;0;7;4;1;2;3;
;;;65-69 years;391;66;2;0;1;4;4;0;1;3;1;2;4;1;0;2;3;1;0;2;3;4;2;2;2;4;2;2;5;1;6;2;0;31;1;2;0;1;2;1;2;0;4;1;1;1;3;1;0;2;1;0;1;0;1;0;0;2;0;0;3;1;0;34;2;0;1;1;1;0;0;2;1;2;0;1;1;1;2;3;1;3;0;2;0;4;1;1;0;2;2;0;0;0;0;17;0;0;0;0;0;1;0;1;1;1;1;0;2;1;0;2;1;0;0;1;0;0;0;0;1;3;1;0;0;0;29;1;0;1;1;1;0;0;0;2;3;3;1;0;2;0;0;2;0;1;0;0;3;0;0;1;0;3;1;1;0;2;18;0;0;0;0;0;0;1;0;0;0;1;0;1;1;2;0;2;2;1;0;2;0;0;2;1;0;0;1;0;1;25;0;1;0;3;0;0;0;1;2;1;0;0;2;0;0;0;2;0;0;0;0;1;0;1;3;0;2;0;2;1;3;32;1;0;0;2;0;2;2;3;0;0;1;1;0;1;0;1;2;0;0;3;2;2;0;1;1;1;0;2;1;2;1;32;2;3;1;1;1;1;1;2;0;0;1;0;1;2;1;1;0;1;1;1;1;1;0;0;1;1;2;1;2;2;34;0;0;0;1;1;2;2;0;2;1;3;1;0;4;1;0;1;1;0;1;0;2;2;0;3;1;2;1;1;1;0;33;0;2;1;0;1;0;1;4;1;3;1;0;1;2;0;1;3;0;1;3;1;1;2;1;3;0;0;0;0;0;40;1;1;2;2;1;4;1;1;1;0;4;1;0;2;0;1;0;0;0;1;1;4;1;2;0;1;2;1;2;1;2;
;;;70-74 years;642;92;3;2;2;2;3;3;3;1;3;6;2;4;6;3;3;1;1;3;2;4;2;5;1;5;3;2;1;6;5;3;2;64;3;3;6;4;3;4;0;1;2;1;4;0;5;0;3;5;2;3;2;2;1;1;1;0;1;2;2;3;0;58;4;2;1;1;1;1;2;1;3;4;3;2;1;2;1;2;4;3;1;1;4;0;2;1;0;3;0;1;2;3;2;53;2;0;2;1;2;2;1;3;1;2;0;1;2;1;1;1;2;0;5;5;1;1;5;3;2;3;0;3;0;1;49;1;3;1;3;1;1;1;4;0;3;1;0;3;0;1;2;2;2;1;2;1;1;1;0;3;3;1;1;3;2;1;42;0;0;0;1;0;2;3;1;0;2;2;2;0;1;1;2;1;0;4;2;1;2;1;0;0;1;3;3;3;4;48;3;3;2;1;0;1;4;1;0;2;1;0;1;1;1;1;2;2;2;2;1;2;1;3;2;2;1;0;4;0;2;50;1;1;0;1;4;0;0;1;1;1;1;2;0;3;0;0;1;2;2;1;2;1;3;3;4;2;2;1;7;2;1;38;0;2;2;2;1;3;0;3;1;1;0;3;0;1;1;0;2;1;1;2;1;1;3;1;1;1;0;1;2;1;37;0;2;0;3;2;0;3;3;1;3;1;1;2;0;1;2;2;2;1;1;0;0;0;0;0;4;1;0;2;0;0;47;0;1;0;2;5;2;0;1;1;1;4;0;0;0;2;0;1;1;2;4;1;5;2;0;1;2;5;2;1;1;64;4;1;0;5;3;1;3;2;2;1;2;4;2;3;1;2;2;1;1;1;2;2;2;1;0;4;2;3;4;3;0;
;;;75-79 years;1064;155;3;2;5;3;2;3;5;2;5;5;3;6;6;6;6;8;5;4;4;10;4;4;4;3;6;10;5;5;7;7;7;122;6;7;7;7;5;8;7;2;1;3;5;2;7;2;2;3;3;5;2;6;3;5;5;5;5;6;2;1;0;83;5;0;2;3;3;1;4;4;2;3;3;8;5;1;3;1;1;1;4;2;5;2;1;1;1;4;3;3;3;3;1;82;6;2;2;2;2;2;1;1;2;2;5;6;4;1;4;4;2;2;1;4;2;1;0;5;2;6;3;3;2;3;74;1;2;2;1;2;2;0;2;4;2;1;7;1;4;2;5;4;1;2;4;1;1;2;4;3;2;1;3;1;5;2;64;2;2;3;5;3;2;3;3;2;0;5;2;1;1;5;3;2;3;0;2;1;1;1;1;0;3;2;2;1;3;83;6;4;1;3;1;2;2;4;4;1;2;3;2;3;3;1;2;2;3;1;5;1;3;2;2;3;3;2;2;5;5;55;3;3;1;2;0;0;2;0;2;2;1;2;2;2;5;1;3;2;3;1;2;2;0;0;1;3;3;3;3;0;1;69;3;3;5;6;3;1;1;2;2;1;1;2;5;0;4;2;3;2;1;1;3;2;0;4;1;2;1;3;2;3;86;2;3;4;3;1;3;2;5;1;6;3;2;4;2;2;2;4;1;3;1;3;2;2;2;3;1;4;4;2;4;5;90;0;1;2;1;3;2;3;2;4;6;3;1;3;1;5;5;3;3;1;7;3;4;4;3;2;3;3;2;2;8;101;3;1;4;2;5;1;1;4;4;4;2;0;2;6;5;6;2;2;6;2;5;3;6;2;3;4;2;6;1;4;3;
;;;80-84 years;1955;278;4;3;9;3;7;8;4;12;8;6;12;10;6;11;8;13;9;14;5;15;12;13;11;13;8;7;6;8;13;11;9;225;3;10;6;8;13;8;13;12;8;11;11;10;11;10;5;8;8;4;6;14;7;3;9;4;5;7;4;7;0;166;3;5;6;4;10;6;9;4;8;7;9;3;5;8;5;5;4;6;4;2;1;3;3;9;4;7;6;4;10;1;5;140;7;2;4;2;9;5;3;4;7;7;4;6;8;5;4;8;5;2;4;6;11;1;4;3;2;4;4;4;1;4;126;5;3;2;9;4;4;5;10;6;5;3;5;2;1;2;3;3;3;2;8;7;3;2;5;2;4;4;2;9;1;2;113;4;2;5;4;3;3;4;1;5;4;2;6;1;1;4;5;5;8;2;2;4;0;7;5;3;4;6;5;4;4;134;4;4;5;3;4;4;2;5;3;2;6;4;4;5;4;8;6;2;5;5;3;7;1;5;3;7;6;2;2;5;8;139;3;1;4;2;4;3;7;3;4;5;5;3;9;7;10;0;7;5;6;4;5;3;7;3;2;5;3;2;4;8;5;129;11;4;6;4;4;4;2;4;5;6;5;3;4;8;4;0;5;5;1;3;6;2;6;3;4;3;5;5;3;4;157;1;4;6;5;7;4;8;3;2;2;5;0;4;12;6;8;7;4;5;4;8;3;3;3;4;9;4;9;9;5;3;163;8;4;5;0;3;4;5;6;8;5;5;2;9;6;5;5;2;11;8;2;11;5;6;4;8;3;10;3;5;5;185;4;9;5;9;8;5;8;9;9;4;6;11;4;3;3;6;6;6;8;6;6;8;4;3;4;8;4;3;10;4;2;
;;;85 or more years;6745;1145;20;27;26;23;26;27;30;29;24;30;42;36;27;29;35;44;45;48;39;53;43;36;45;46;57;47;52;48;35;43;33;720;37;31;41;34;30;22;22;31;26;29;23;36;20;25;23;29;26;16;24;24;30;20;19;17;26;25;18;16;0;450;20;16;16;14;17;13;15;19;19;16;10;18;14;15;14;11;11;12;17;11;12;15;14;18;13;12;15;11;11;13;18;425;26;19;13;17;11;10;11;12;14;17;11;11;11;20;16;11;19;16;19;16;12;14;15;12;13;13;11;13;8;14;414;10;8;15;10;14;10;15;8;15;13;13;8;11;10;15;22;16;12;15;10;12;18;14;18;15;14;15;16;19;11;12;440;11;13;15;14;9;15;14;17;7;11;16;19;15;13;19;22;12;18;17;18;13;28;10;11;9;15;15;22;10;12;429;15;15;12;10;8;15;14;13;16;18;11;16;8;14;12;11;21;18;15;13;16;15;15;13;17;19;12;9;11;12;15;528;22;18;15;13;27;9;17;16;12;16;19;16;12;18;18;14;13;20;23;15;14;15;9;19;29;23;16;12;14;28;16;482;16;21;13;18;13;24;21;27;18;22;19;17;10;25;12;16;13;12;13;12;10;20;15;13;20;15;8;12;13;14;522;18;13;11;18;11;18;22;13;31;19;13;14;19;17;17;15;14;19;17;13;14;15;18;22;11;15;20;18;19;21;17;590;12;13;17;15;11;16;17;21;21;19;23;17;19;22;16;26;16;24;17;27;20;22;25;23;20;18;26;23;30;14;600;17;12;14;37;20;20;20;21;26;20;20;18;19;15;20;16;22;15;16;20;11;18;21;24;19;20;15;15;24;16;29;
;1D: Oeste e Vale do Tejo;M;0-64 years;899;116;3;1;6;3;4;5;1;4;2;1;4;6;1;5;5;3;7;3;6;5;4;3;4;5;3;4;2;6;2;7;1;70;8;3;2;2;3;2;2;2;5;1;1;3;1;2;4;1;2;4;1;4;3;2;2;2;1;1;1;5;0;66;1;5;1;3;2;5;2;1;3;1;2;1;1;2;2;3;2;5;3;0;1;3;1;1;3;1;4;0;3;3;1;60;1;0;0;2;1;3;3;3;2;4;4;1;3;2;2;1;5;1;2;1;3;0;2;5;1;0;5;1;2;0;66;3;1;1;4;2;1;2;1;6;2;1;3;4;3;3;2;2;2;3;3;1;1;0;2;1;0;0;6;6;0;0;63;2;2;4;4;1;2;2;1;2;4;3;1;2;2;0;1;2;0;2;1;3;1;0;2;3;3;3;1;2;7;70;1;2;0;2;0;2;2;3;3;5;4;2;2;1;1;2;6;1;5;2;3;1;3;0;3;3;0;4;3;4;0;75;4;3;2;5;1;2;2;3;5;2;4;1;0;0;5;4;2;0;2;0;3;1;3;1;6;3;1;1;5;1;3;56;2;2;1;3;1;3;3;0;4;0;1;0;5;2;1;2;2;1;0;4;2;1;3;2;2;1;1;3;3;1;89;3;3;3;1;1;5;4;5;0;1;3;2;4;2;0;1;2;3;4;4;6;5;1;2;4;4;3;4;4;1;4;81;4;2;1;0;1;1;3;2;2;3;4;3;2;2;1;2;3;3;1;2;8;3;3;3;3;4;4;2;4;5;87;1;2;2;1;2;1;6;3;3;3;4;4;2;0;1;1;4;5;5;5;6;4;1;1;5;2;3;1;3;2;4;
