
Statistical table extracted on May 20, 2025 (20:12:22)
http://www.ine.pt



Data reference period (1) ;Place of residence (NUTS - 2024);Age group;Sex;Deaths (No.) by Place of residence (NUTS - 2024), Sex, Age group and Day of death -  Annual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Day of death;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Total;January;1 January;2 January;3 January;4 January;5 January;6 January;7 January;8 January;9 January;10 January;11 January;12 January;13 January;14 January;15 January;16 January;17 January;18 January;19 January;20 January;21 January;22 January;23 January;24 January;25 January;26 January;27 January;28 January;29 January;30 January;31 January;February;1 February;2 February;3 February;4 February;5 February;6 February;7 February;8 February;9 February;10 February;11 February;12 February;13 February;14 February;15 February;16 February;17 February;18 February;19 February;20 February;21 February;22 February;23 February;24 February;25 February;26 February;27 February;28 February;29 February;March;1 March;2 March;3 March;4 March;5 March;6 March;7 March;8 March;9 March;10 March;11 March;12 March;13 March;14 March;15 March;16 March;17 March;18 March;19 March;20 March;21 March;22 March;23 March;24 March;25 March;26 March;27 March;28 March;29 March;30 March;31 March;April;1 April;2 April;3 April;4 April;5 April;6 April;7 April;8 April;9 April;10 April;11 April;12 April;13 April;14 April;15 April;16 April;17 April;18 April;19 April;20 April;21 April;22 April;23 April;24 April;25 April;26 April;27 April;28 April;29 April;30 April;May;1 May;2 May;3 May;4 May;5 May;6 May;7 May;8 May;9 May;10 May;11 May;12 May;13 May;14 May;15 May;16 May;17 May;18 May;19 May;20 May;21 May;22 May;23 May;24 May;25 May;26 May;27 May;28 May;29 May;30 May;31 May;June;1 June;2 June;3 June;4 June;5 June;6 June;7 June;8 June;9 June;10 June;11 June;12 June;13 June;14 June;15 June;16 June;17 June;18 June;19 June;20 June;21 June;22 June;23 June;24 June;25 June;26 June;27 June;28 June;29 June;30 June;July;1 July;2 July;3 July;4 July;5 July;6 July;7 July;8 July;9 July;10 July;11 July;12 July;13 July;14 July;15 July;16 July;17 July;18 July;19 July;20 July;21 July;22 July;23 July;24 July;25 July;26 July;27 July;28 July;29 July;30 July;31 July;August;1 August;2 August;3 August;4 August;5 August;6 August;7 August;8 August;9 August;10 August;11 August;12 August;13 August;14 August;15 August;16 August;17 August;18 August;19 August;20 August;21 August;22 August;23 August;24 August;25 August;26 August;27 August;28 August;29 August;30 August;31 August;September;1 September;2 September;3 September;4 September;5 September;6 September;7 September;8 September;9 September;10 September;11 September;12 September;13 September;14 September;15 September;16 September;17 September;18 September;19 September;20 September;21 September;22 September;23 September;24 September;25 September;26 September;27 September;28 September;29 September;30 September;October;1 October;2 October;3 October;4 October;5 October;6 October;7 October;8 October;9 October;10 October;11 October;12 October;13 October;14 October;15 October;16 October;17 October;18 October;19 October;20 October;21 October;22 October;23 October;24 October;25 October;26 October;27 October;28 October;29 October;30 October;31 October;November;1 November;2 November;3 November;4 November;5 November;6 November;7 November;8 November;9 November;10 November;11 November;12 November;13 November;14 November;15 November;16 November;17 November;18 November;19 November;20 November;21 November;22 November;23 November;24 November;25 November;26 November;27 November;28 November;29 November;30 November;December;1 December;2 December;3 December;4 December;5 December;6 December;7 December;8 December;9 December;10 December;11 December;12 December;13 December;14 December;15 December;16 December;17 December;18 December;19 December;20 December;21 December;22 December;23 December;24 December;25 December;26 December;27 December;28 December;29 December;30 December;31 December;
;;;;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;
2025;11: Norte;0-64 years;M;1201 //;297 //;11 //;9 //;12 //;10 //;10 //;11 //;10 //;5 //;17 //;9 //;10 //;10 //;10 //;9 //;11 //;10 //;6 //;6 //;11 //;12 //;7 //;10 //;15 //;4 //;9 //;5 //;9 //;11 //;6 //;11 //;11 //;273 //;5 //;9 //;10 //;12 //;6 //;13 //;10 //;8 //;21 //;15 //;10 //;6 //;9 //;8 //;9 //;8 //;12 //;9 //;13 //;10 //;7 //;11 //;3 //;11 //;12 //;13 //;9 //;4 //;0 //;293 //;19 //;10 //;12 //;7 //;8 //;6 //;11 //;7 //;13 //;10 //;11 //;7 //;14 //;11 //;8 //;6 //;6 //;11 //;7 //;11 //;9 //;4 //;11 //;10 //;9 //;12 //;7 //;11 //;10 //;7 //;8 //;300 //;12 //;11 //;9 //;8 //;6 //;10 //;15 //;7 //;15 //;7 //;11 //;6 //;8 //;11 //;11 //;8 //;11 //;7 //;9 //;8 //;12 //;15 //;6 //;10 //;11 //;4 //;9 //;11 //;13 //;19 //;38 //;13 //;8 //;8 //;9 //;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;
;;;F;537 //;142 //;2 //;4 //;7 //;3 //;10 //;6 //;4 //;3 //;5 //;3 //;8 //;8 //;5 //;5 //;6 //;2 //;4 //;6 //;3 //;2 //;4 //;2 //;3 //;6 //;2 //;3 //;5 //;5 //;7 //;1 //;8 //;127 //;7 //;2 //;3 //;7 //;6 //;3 //;4 //;9 //;4 //;3 //;9 //;4 //;9 //;5 //;4 //;5 //;6 //;3 //;4 //;2 //;4 //;2 //;4 //;3 //;3 //;2 //;5 //;5 //;0 //;132 //;0 //;4 //;5 //;6 //;6 //;3 //;4 //;3 //;4 //;4 //;7 //;3 //;6 //;6 //;3 //;6 //;1 //;6 //;2 //;5 //;4 //;7 //;5 //;4 //;6 //;1 //;6 //;2 //;3 //;5 //;5 //;119 //;6 //;4 //;0 //;4 //;4 //;2 //;4 //;4 //;9 //;6 //;5 //;1 //;1 //;4 //;6 //;2 //;2 //;2 //;6 //;5 //;7 //;5 //;5 //;7 //;5 //;2 //;2 //;2 //;4 //;3 //;17 //;9 //;3 //;1 //;4 //;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;
;;65-69 years;M;613 //;154 //;4 //;4 //;9 //;5 //;3 //;2 //;2 //;4 //;2 //;3 //;8 //;5 //;10 //;3 //;7 //;3 //;4 //;6 //;3 //;3 //;8 //;10 //;4 //;4 //;4 //;4 //;12 //;7 //;4 //;3 //;4 //;154 //;2 //;3 //;12 //;5 //;2 //;9 //;5 //;5 //;5 //;6 //;7 //;11 //;4 //;7 //;5 //;2 //;6 //;2 //;5 //;4 //;8 //;6 //;6 //;3 //;6 //;5 //;9 //;4 //;0 //;154 //;6 //;7 //;7 //;7 //;6 //;2 //;7 //;2 //;5 //;5 //;8 //;4 //;5 //;3 //;1 //;7 //;2 //;3 //;7 //;5 //;4 //;3 //;3 //;10 //;6 //;4 //;3 //;5 //;9 //;3 //;5 //;134 //;5 //;6 //;3 //;9 //;3 //;3 //;6 //;10 //;7 //;4 //;7 //;1 //;2 //;4 //;3 //;5 //;4 //;7 //;4 //;1 //;5 //;3 //;6 //;5 //;4 //;6 //;2 //;4 //;1 //;4 //;17 //;5 //;4 //;4 //;4 //;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;
;;;F;295 //;70 //;1 //;2 //;0 //;4 //;4 //;8 //;3 //;4 //;1 //;3 //;2 //;1 //;2 //;0 //;1 //;1 //;6 //;2 //;3 //;1 //;1 //;1 //;3 //;5 //;1 //;3 //;0 //;2 //;2 //;2 //;1 //;76 //;4 //;1 //;6 //;4 //;1 //;2 //;3 //;1 //;3 //;1 //;2 //;6 //;2 //;3 //;3 //;2 //;1 //;5 //;3 //;4 //;3 //;3 //;3 //;0 //;6 //;0 //;2 //;2 //;0 //;90 //;1 //;3 //;6 //;0 //;4 //;4 //;4 //;3 //;5 //;7 //;4 //;1 //;2 //;7 //;2 //;3 //;1 //;2 //;3 //;6 //;2 //;0 //;3 //;2 //;2 //;2 //;1 //;2 //;2 //;2 //;4 //;51 //;2 //;4 //;3 //;1 //;1 //;1 //;1 //;3 //;1 //;1 //;2 //;3 //;1 //;1 //;2 //;3 //;1 //;1 //;3 //;1 //;2 //;0 //;0 //;2 //;2 //;4 //;1 //;1 //;1 //;2 //;8 //;2 //;3 //;2 //;1 //;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;
;;70-74 years;M;710 //;208 //;6 //;8 //;7 //;8 //;11 //;6 //;10 //;13 //;5 //;3 //;6 //;6 //;4 //;7 //;3 //;8 //;5 //;8 //;7 //;6 //;9 //;11 //;4 //;10 //;6 //;6 //;5 //;4 //;3 //;7 //;6 //;158 //;7 //;8 //;9 //;3 //;9 //;6 //;7 //;5 //;3 //;7 //;7 //;2 //;5 //;5 //;4 //;4 //;7 //;6 //;6 //;6 //;4 //;2 //;5 //;6 //;9 //;8 //;4 //;4 //;0 //;168 //;6 //;13 //;5 //;5 //;4 //;5 //;6 //;6 //;5 //;7 //;4 //;4 //;3 //;4 //;5 //;4 //;4 //;4 //;7 //;8 //;5 //;4 //;5 //;5 //;4 //;10 //;7 //;3 //;3 //;5 //;8 //;157 //;7 //;4 //;3 //;3 //;4 //;7 //;6 //;5 //;8 //;4 //;9 //;5 //;4 //;3 //;3 //;4 //;6 //;11 //;3 //;6 //;3 //;2 //;7 //;6 //;4 //;5 //;8 //;3 //;9 //;5 //;19 //;4 //;4 //;4 //;7 //;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;
;;;F;408 //;110 //;4 //;2 //;3 //;6 //;2 //;4 //;2 //;3 //;4 //;3 //;5 //;4 //;3 //;8 //;5 //;2 //;2 //;5 //;9 //;2 //;4 //;2 //;6 //;3 //;0 //;7 //;3 //;4 //;1 //;2 //;0 //;88 //;1 //;3 //;1 //;0 //;4 //;2 //;6 //;2 //;4 //;1 //;1 //;5 //;4 //;1 //;6 //;2 //;2 //;1 //;5 //;9 //;3 //;6 //;8 //;2 //;0 //;2 //;4 //;3 //;0 //;101 //;2 //;4 //;0 //;2 //;3 //;4 //;5 //;6 //;0 //;5 //;3 //;6 //;3 //;2 //;1 //;2 //;2 //;5 //;1 //;3 //;4 //;4 //;1 //;5 //;4 //;2 //;6 //;3 //;4 //;5 //;4 //;96 //;5 //;2 //;3 //;4 //;2 //;2 //;5 //;3 //;1 //;6 //;3 //;5 //;5 //;5 //;2 //;3 //;8 //;4 //;2 //;2 //;2 //;0 //;7 //;2 //;1 //;3 //;3 //;1 //;3 //;2 //;13 //;3 //;2 //;5 //;3 //;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;0 x;
